airport_id,name,iata,lat,lon
1,Synthetic Airport 1,A000,42.69739,-87.07922
2,Synthetic Airport 2,A001,45.48904,-126.125336
3,Synthetic Airport 3,A002,34.03415,-95.283
4,Synthetic Airport 4,A003,32.6097,-119.67846
5,Synthetic Airport 5,A004,49.133442,-0.883728
6,Synthetic Airport 6,A005,33.408302,-85.00927
7,Synthetic Airport 7,A006,24.740166,-80.61306
8,Synthetic Airport 8,A007,34.07167,-84.519325
9,Synthetic Airport 9,A008,41.16954,-75.00713
10,Synthetic Airport 10,A009,36.35211,-126.3807
11,Synthetic Airport 11,A010,42.540276,-86.2011
12,Synthetic Airport 12,A011,47.260628,-122.58791
13,Synthetic Airport 13,A012,48.144573,0.57199097
14,Synthetic Airport 14,A013,42.87437,-104.218834
15,Synthetic Airport 15,A014,51.383663,1.9403229
16,Synthetic Airport 16,A015,33.557606,-118.485916
17,Synthetic Airport 17,A016,49.075867,-123.39248
18,Synthetic Airport 18,A017,22.908321,-74.90779
19,Synthetic Airport 19,A018,32.1792,-81.43875
20,Synthetic Airport 20,A019,35.419514,-82.71335
21,Synthetic Airport 21,A020,33.701878,-120.01272
22,Synthetic Airport 22,A021,31.834911,-81.65599
23,Synthetic Airport 23,A022,43.070557,-108.92319
24,Synthetic Airport 24,A023,35.04145,-119.512
25,Synthetic Airport 25,A024,49.409927,-0.16777039
26,Synthetic Airport 26,A025,37.63112,-121.160385
27,Synthetic Airport 27,A026,43.36515,-89.22642
28,Synthetic Airport 28,A027,31.96516,-84.146774
29,Synthetic Airport 29,A028,33.5875,-86.53424
30,Synthetic Airport 30,A029,34.24993,-85.02005
31,Synthetic Airport 31,A030,41.971767,-91.87127
32,Synthetic Airport 32,A031,42.830738,-105.599594
33,Synthetic Airport 33,A032,42.121155,-84.750336
34,Synthetic Airport 34,A033,39.469498,-107.224045
35,Synthetic Airport 35,A034,42.348278,-86.694565
36,Synthetic Airport 36,A035,32.80647,-87.068115
37,Synthetic Airport 37,A036,38.166008,-106.83789
38,Synthetic Airport 38,A037,37.080467,-117.76135
39,Synthetic Airport 39,A038,36.265343,-124.174515
40,Synthetic Airport 40,A039,51.07952,-122.58104
41,Synthetic Airport 41,A040,41.854156,-123.2833
42,Synthetic Airport 42,A041,33.134792,-123.94529
43,Synthetic Airport 43,A042,31.986422,-122.8211
44,Synthetic Airport 44,A043,41.201595,-86.62116
45,Synthetic Airport 45,A044,27.092163,-82.9919
46,Synthetic Airport 46,A045,24.50296,-82.95998
47,Synthetic Airport 47,A046,34.23418,-98.848015
48,Synthetic Airport 48,A047,34.13814,-96.1754
49,Synthetic Airport 49,A048,32.67139,-120.31697
50,Synthetic Airport 50,A049,33.428394,-116.83512
51,Synthetic Airport 51,A050,35.630993,-121.08005
52,Synthetic Airport 52,A051,46.578655,-126.03337
53,Synthetic Airport 53,A052,39.739056,-90.72859
54,Synthetic Airport 54,A053,40.892212,-88.14172
55,Synthetic Airport 55,A054,44.909534,-89.816124
56,Synthetic Airport 56,A055,32.25882,-95.49403
57,Synthetic Airport 57,A056,53.64338,1.8839722
58,Synthetic Airport 58,A057,52.109135,-1.7498322
59,Synthetic Airport 59,A058,48.466698,1.6108246
60,Synthetic Airport 60,A059,47.250416,-120.907074
61,Synthetic Airport 61,A060,24.870327,-80.16304
62,Synthetic Airport 62,A061,31.175173,-82.261086
63,Synthetic Airport 63,A062,41.028683,-88.601974
64,Synthetic Airport 64,A063,28.227457,-79.46421
65,Synthetic Airport 65,A064,43.063057,-74.97946
66,Synthetic Airport 66,A065,46.61034,-124.04538
67,Synthetic Airport 67,A066,46.008945,-119.0533
68,Synthetic Airport 68,A067,33.544807,-80.963585
69,Synthetic Airport 69,A068,41.311703,-73.27685
70,Synthetic Airport 70,A069,50.06085,-119.95992
71,Synthetic Airport 71,A070,46.27724,-122.84194
72,Synthetic Airport 72,A071,45.558235,-123.47127
73,Synthetic Airport 73,A072,37.50178,-121.08159
74,Synthetic Airport 74,A073,28.918608,-93.860245
75,Synthetic Airport 75,A074,25.514673,-80.09563
