airport_id,name,iata,lat,lon
1,Synthetic Airport 1,A000,44.739616,-87.7684
2,Synthetic Airport 2,A001,46.481842,-89.89214
3,Synthetic Airport 3,A002,35.968323,-86.05292
4,Synthetic Airport 4,A003,42.01696,-76.571144
5,Synthetic Airport 5,A004,34.51579,-83.80416
6,Synthetic Airport 6,A005,32.937534,-90.64045
7,Synthetic Airport 7,A006,41.35154,-104.50433
8,Synthetic Airport 8,A007,35.33905,-116.125854
9,Synthetic Airport 9,A008,48.005386,-120.58668
10,Synthetic Airport 10,A009,38.60617,-108.22555
11,Synthetic Airport 11,A010,48.210533,-120.73889
12,Synthetic Airport 12,A011,42.220177,-86.80653
13,Synthetic Airport 13,A012,50.320564,1.3390961
14,Synthetic Airport 14,A013,36.818893,-119.596176
15,Synthetic Airport 15,A014,40.148937,-102.05519
16,Synthetic Airport 16,A015,35.35981,-83.41885
17,Synthetic Airport 17,A016,32.099957,-120.71857
18,Synthetic Airport 18,A017,41.566807,-89.48043
19,Synthetic Airport 19,A018,40.961136,-88.51813
20,Synthetic Airport 20,A019,35.90623,-120.965065
21,Synthetic Airport 21,A020,26.499008,-78.89005
22,Synthetic Airport 22,A021,40.62955,-72.34945
23,Synthetic Airport 23,A022,45.465847,-123.93811
24,Synthetic Airport 24,A023,41.103897,-88.319824
25,Synthetic Airport 25,A024,34.507008,-120.569756
26,Synthetic Airport 26,A025,47.838936,-122.5035
27,Synthetic Airport 27,A026,51.678406,-124.547226
28,Synthetic Airport 28,A027,29.731798,-118.909874
29,Synthetic Airport 29,A028,42.90016,-71.810524
30,Synthetic Airport 30,A029,42.62237,-75.00842
31,Synthetic Airport 31,A030,52.90079,1.4891052
32,Synthetic Airport 32,A031,32.669624,-81.754265
33,Synthetic Airport 33,A032,31.911602,-98.828606
34,Synthetic Airport 34,A033,36.376717,-100.84759
35,Synthetic Airport 35,A034,43.412987,-85.72479
36,Synthetic Airport 36,A035,46.769615,-123.71043
37,Synthetic Airport 37,A036,36.96031,-122.6242
38,Synthetic Airport 38,A037,36.70018,-98.393074
39,Synthetic Airport 39,A038,36.162605,-121.606094
40,Synthetic Airport 40,A039,40.240112,-103.72527
41,Synthetic Airport 41,A040,39.41653,-123.33065
42,Synthetic Airport 42,A041,33.179306,-97.14366
43,Synthetic Airport 43,A042,38.963387,-123.35546
44,Synthetic Airport 44,A043,40.886227,-107.997665
45,Synthetic Airport 45,A044,41.71031,-76.73074
46,Synthetic Airport 46,A045,30.974903,-95.71631
47,Synthetic Airport 47,A046,49.482086,-4.139038
48,Synthetic Airport 48,A047,42.605335,-105.40682
49,Synthetic Airport 49,A048,43.550358,-85.438736
50,Synthetic Airport 50,A049,42.148327,-86.29902
51,Synthetic Airport 51,A050,33.096058,-115.722145
52,Synthetic Airport 52,A051,37.37798,-121.19701
53,Synthetic Airport 53,A052,47.28239,-120.965355
54,Synthetic Airport 54,A053,38.45406,-103.37858
55,Synthetic Airport 55,A054,28.412222,-80.44149
56,Synthetic Airport 56,A055,31.330738,-96.342
57,Synthetic Airport 57,A056,39.645885,-104.59962
58,Synthetic Airport 58,A057,33.664543,-93.69294
59,Synthetic Airport 59,A058,31.150204,-98.22911
60,Synthetic Airport 60,A059,26.856102,-82.78511
