airport_id,name,iata,lat,lon
1,Synthetic Airport 1,A000,39.601887,-106.56883
2,Synthetic Airport 2,A001,33.363422,-96.71107
3,Synthetic Airport 3,A002,33.302395,-84.933105
4,Synthetic Airport 4,A003,41.77233,-103.71256
5,Synthetic Airport 5,A004,46.434044,-122.9727
6,Synthetic Airport 6,A005,55.15641,0.3554535
7,Synthetic Airport 7,A006,40.926155,-105.6314
8,Synthetic Airport 8,A007,51.819252,-2.3717957
9,Synthetic Airport 9,A008,32.801456,-116.272934
10,Synthetic Airport 10,A009,41.202408,-72.633
11,Synthetic Airport 11,A010,40.634808,-72.750206
12,Synthetic Airport 12,A011,37.741566,-116.495476
13,Synthetic Airport 13,A012,35.81383,-120.52797
14,Synthetic Airport 14,A013,36.73613,-102.84484
15,Synthetic Airport 15,A014,54.528194,-2.5674438
16,Synthetic Airport 16,A015,35.10974,-103.91221
17,Synthetic Airport 17,A016,45.055874,-88.26486
18,Synthetic Airport 18,A017,22.023949,-79.74335
19,Synthetic Airport 19,A018,32.901337,-95.645546
20,Synthetic Airport 20,A019,49.074905,-122.266106
21,Synthetic Airport 21,A020,32.88434,-98.881546
22,Synthetic Airport 22,A021,37.659966,-102.81433
23,Synthetic Airport 23,A022,53.936543,1.8999634
24,Synthetic Airport 24,A023,47.910854,0.91604614
25,Synthetic Airport 25,A024,36.935715,-102.60025
26,Synthetic Airport 26,A025,54.23781,-3.980484
27,Synthetic Airport 27,A026,45.720306,-122.164566
28,Synthetic Airport 28,A027,34.134007,-84.65591
29,Synthetic Airport 29,A028,53.089725,-4.362686
30,Synthetic Airport 30,A029,33.728634,-118.19104
31,Synthetic Airport 31,A030,42.5272,-87.90069
32,Synthetic Airport 32,A031,33.881973,-87.44045
33,Synthetic Airport 33,A032,41.069588,-75.45804
34,Synthetic Airport 34,A033,42.230198,-104.50354
35,Synthetic Airport 35,A034,39.489735,-121.17529
36,Synthetic Airport 36,A035,34.588562,-116.99337
37,Synthetic Airport 37,A036,39.456238,-124.58975
38,Synthetic Airport 38,A037,50.386475,-2.6081848
39,Synthetic Airport 39,A038,36.092644,-123.38997
40,Synthetic Airport 40,A039,30.8964,-97.14015
41,Synthetic Airport 41,A040,43.54247,-89.05742
42,Synthetic Airport 42,A041,36.890167,-84.81155
43,Synthetic Airport 43,A042,40.0261,-103.254234
44,Synthetic Airport 44,A043,29.984377,-117.03958
45,Synthetic Airport 45,A044,50.4526,-0.17808533
46,Synthetic Airport 46,A045,48.3862,-124.591324
47,Synthetic Airport 47,A046,42.568245,-88.889336
48,Synthetic Airport 48,A047,37.808727,-121.25143
49,Synthetic Airport 49,A048,35.61833,-82.6873
50,Synthetic Airport 50,A049,35.49396,-82.30316
51,Synthetic Airport 51,A050,30.218248,-99.16257
52,Synthetic Airport 52,A051,38.49069,-123.30758
53,Synthetic Airport 53,A052,45.97093,-124.728874
54,Synthetic Airport 54,A053,26.261564,-86.169876
55,Synthetic Airport 55,A054,42.343937,-106.85765
56,Synthetic Airport 56,A055,36.56255,-100.58218
57,Synthetic Airport 57,A056,48.850193,-119.52124
58,Synthetic Airport 58,A057,32.930363,-117.46015
59,Synthetic Airport 59,A058,33.239082,-119.69109
60,Synthetic Airport 60,A059,38.687447,-122.24395
61,Synthetic Airport 61,A060,37.880215,-103.842354
62,Synthetic Airport 62,A061,33.505383,-80.92436
63,Synthetic Airport 63,A062,34.850567,-82.870834
64,Synthetic Airport 64,A063,35.4777,-81.37168
65,Synthetic Airport 65,A064,33.046574,-83.45045
66,Synthetic Airport 66,A065,42.713783,-85.295006
67,Synthetic Airport 67,A066,50.175247,-119.41328
68,Synthetic Airport 68,A067,34.552105,-116.536095
69,Synthetic Airport 69,A068,38.54145,-87.83216
70,Synthetic Airport 70,A069,34.37025,-116.207275
71,Synthetic Airport 71,A070,38.124157,-123.153854
72,Synthetic Airport 72,A071,50.627144,2.414627
73,Synthetic Airport 73,A072,33.726665,-84.9626
74,Synthetic Airport 74,A073,36.90349,-106.02136
75,Synthetic Airport 75,A074,36.13289,-80.64484
76,Synthetic Airport 76,A075,34.483818,-85.23546
77,Synthetic Airport 77,A076,38.769047,-104.33299
78,Synthetic Airport 78,A077,34.111927,-86.54053
79,Synthetic Airport 79,A078,40.906242,-75.162865
80,Synthetic Airport 80,A079,31.913284,-85.09177
81,Synthetic Airport 81,A080,28.306335,-86.39079
82,Synthetic Airport 82,A081,36.279316,-85.45104
83,Synthetic Airport 83,A082,29.839523,-81.720894
84,Synthetic Airport 84,A083,39.735775,-90.40402
85,Synthetic Airport 85,A084,25.207073,-78.04283
86,Synthetic Airport 86,A085,41.78437,-72.34785
87,Synthetic Airport 87,A086,46.72665,-126.94495
88,Synthetic Airport 88,A087,28.179295,-81.41011
89,Synthetic Airport 89,A088,32.044262,-116.402405
90,Synthetic Airport 90,A089,40.98187,-106.19504
91,Synthetic Airport 91,A090,47.295807,-0.99476624
92,Synthetic Airport 92,A091,43.40378,-88.37073
93,Synthetic Airport 93,A092,48.825607,-126.80774
94,Synthetic Airport 94,A093,40.59002,-106.43124
95,Synthetic Airport 95,A094,41.24366,-72.22097
96,Synthetic Airport 96,A095,38.157883,-119.459435
97,Synthetic Airport 97,A096,49.178417,-122.43678
98,Synthetic Airport 98,A097,41.781002,-104.859474
99,Synthetic Airport 99,A098,40.085438,-86.76756
100,Synthetic Airport 100,A099,35.014793,-96.67212
