airport_id,name,iata,lat,lon
1,Synthetic Airport 1,A000,34.009136,-102.00016
2,Synthetic Airport 2,A001,37.80813,-75.11659
3,Synthetic Airport 3,A002,34.695976,-123.82897
4,Synthetic Airport 4,A003,41.216496,-69.94669
5,Synthetic Airport 5,A004,40.534935,-90.36745
6,Synthetic Airport 6,A005,36.400074,-123.902145
7,Synthetic Airport 7,A006,32.019947,-118.34649
8,Synthetic Airport 8,A007,50.49753,-1.2836456
9,Synthetic Airport 9,A008,24.244661,-78.1732
10,Synthetic Airport 10,A009,36.011604,-72.37704
11,Synthetic Airport 11,A010,26.49159,-83.90307
12,Synthetic Airport 12,A011,34.290234,-97.93956
13,Synthetic Airport 13,A012,34.810043,-97.870575
14,Synthetic Airport 14,A013,33.564697,-118.40041
15,Synthetic Airport 15,A014,35.277267,-119.24838
16,Synthetic Airport 16,A015,39.547066,-105.09411
17,Synthetic Airport 17,A016,39.66763,-104.326355
18,Synthetic Airport 18,A017,32.338158,-122.20822
19,Synthetic Airport 19,A018,41.65839,-90.01822
20,Synthetic Airport 20,A019,32.054768,-115.826035
21,Synthetic Airport 21,A020,41.84064,-71.43763
22,Synthetic Airport 22,A021,32.29072,-84.099464
23,Synthetic Airport 23,A022,31.549309,-83.365456
24,Synthetic Airport 24,A023,37.405792,-120.39655
25,Synthetic Airport 25,A024,25.678215,-77.42601
26,Synthetic Airport 26,A025,30.261152,-84.58582
27,Synthetic Airport 27,A026,38.500008,-75.068825
28,Synthetic Airport 28,A027,31.728125,-94.6323
29,Synthetic Airport 29,A028,52.23212,-1.0059204
30,Synthetic Airport 30,A029,34.983223,-120.14405
31,Synthetic Airport 31,A030,39.18663,-121.19361
32,Synthetic Airport 32,A031,41.440872,-88.25095
33,Synthetic Airport 33,A032,31.226522,-97.19282
34,Synthetic Airport 34,A033,30.759535,-84.598236
35,Synthetic Airport 35,A034,25.993196,-78.73541
36,Synthetic Airport 36,A035,24.95842,-80.002396
37,Synthetic Airport 37,A036,48.2806,-122.06306
38,Synthetic Airport 38,A037,39.60316,-125.18327
39,Synthetic Airport 39,A038,51.412518,-125.12952
40,Synthetic Airport 40,A039,31.131947,-99.30479
41,Synthetic Airport 41,A040,34.747726,-85.71376
42,Synthetic Airport 42,A041,29.577274,-94.72776
43,Synthetic Airport 43,A042,41.924805,-105.80209
44,Synthetic Airport 44,A043,35.176315,-123.23558
45,Synthetic Airport 45,A044,41.697365,-83.814186
46,Synthetic Airport 46,A045,31.433817,-83.63226
47,Synthetic Airport 47,A046,28.899206,-80.99394
48,Synthetic Airport 48,A047,35.037148,-116.98011
49,Synthetic Airport 49,A048,53.259983,-0.1403656
50,Synthetic Airport 50,A049,32.615147,-93.86887
51,Synthetic Airport 51,A050,41.403507,-72.1799
52,Synthetic Airport 52,A051,30.68882,-98.511314
53,Synthetic Airport 53,A052,32.974785,-115.74513
54,Synthetic Airport 54,A053,35.634773,-99.07046
55,Synthetic Airport 55,A054,38.258743,-83.58464
56,Synthetic Airport 56,A055,33.769344,-82.99834
57,Synthetic Airport 57,A056,36.36117,-122.06687
58,Synthetic Airport 58,A057,53.624702,4.483612
59,Synthetic Airport 59,A058,38.955826,-123.36329
60,Synthetic Airport 60,A059,40.67044,-77.87011
61,Synthetic Airport 61,A060,44.6747,-83.48486
62,Synthetic Airport 62,A061,41.39427,-89.1517
63,Synthetic Airport 63,A062,51.38443,-0.2724762
64,Synthetic Airport 64,A063,36.484272,-104.68181
65,Synthetic Airport 65,A064,34.26205,-83.777626
66,Synthetic Airport 66,A065,32.2662,-95.3771
67,Synthetic Airport 67,A066,37.621048,-125.480515
68,Synthetic Airport 68,A067,36.10549,-68.03279
69,Synthetic Airport 69,A068,35.246696,-120.5316
70,Synthetic Airport 70,A069,40.33506,-73.28405
71,Synthetic Airport 71,A070,31.509085,-116.63522
72,Synthetic Airport 72,A071,35.21837,-117.68792
73,Synthetic Airport 73,A072,44.778393,-71.63914
74,Synthetic Airport 74,A073,41.88764,-86.15167
75,Synthetic Airport 75,A074,52.31869,1.6684723
76,Synthetic Airport 76,A075,41.053253,-86.48751
77,Synthetic Airport 77,A076,39.663746,-73.656204
78,Synthetic Airport 78,A077,39.008274,-87.0542
79,Synthetic Airport 79,A078,48.43566,-122.74595
80,Synthetic Airport 80,A079,39.225224,-86.57332
81,Synthetic Airport 81,A080,31.751194,-99.559456
82,Synthetic Airport 82,A081,39.333298,-76.498955
83,Synthetic Airport 83,A082,37.25108,-102.67048
84,Synthetic Airport 84,A083,39.040173,-76.775955
85,Synthetic Airport 85,A084,25.344036,-79.45116
86,Synthetic Airport 86,A085,35.513428,-82.92542
87,Synthetic Airport 87,A086,32.641197,-101.60892
88,Synthetic Airport 88,A087,42.97438,-73.405525
89,Synthetic Airport 89,A088,42.38768,-84.65909
90,Synthetic Airport 90,A089,39.868332,-105.88552
91,Synthetic Airport 91,A090,33.59625,-93.9079
92,Synthetic Airport 92,A091,39.012775,-107.06278
93,Synthetic Airport 93,A092,43.51408,-92.56717
94,Synthetic Airport 94,A093,41.971195,-89.97892
95,Synthetic Airport 95,A094,51.420906,-2.3638306
96,Synthetic Airport 96,A095,43.143524,-103.11979
97,Synthetic Airport 97,A096,31.688625,-85.248405
98,Synthetic Airport 98,A097,37.649242,-106.3628
99,Synthetic Airport 99,A098,39.4402,-106.43232
100,Synthetic Airport 100,A099,47.76577,-119.96612
101,Synthetic Airport 101,A100,32.74313,-88.59757
102,Synthetic Airport 102,A101,48.965553,-125.46577
103,Synthetic Airport 103,A102,34.35644,-119.90274
104,Synthetic Airport 104,A103,42.435432,-88.34155
105,Synthetic Airport 105,A104,37.847313,-72.68696
106,Synthetic Airport 106,A105,40.706013,-120.3597
107,Synthetic Airport 107,A106,32.836857,-98.793724
108,Synthetic Airport 108,A107,35.65194,-121.655014
109,Synthetic Airport 109,A108,35.379242,-99.50312
110,Synthetic Airport 110,A109,41.746227,-82.72901
111,Synthetic Airport 111,A110,31.274183,-97.27539
112,Synthetic Airport 112,A111,49.10207,-3.60289
113,Synthetic Airport 113,A112,33.749825,-116.452
114,Synthetic Airport 114,A113,32.2076,-84.30397
115,Synthetic Airport 115,A114,31.524067,-82.139854
116,Synthetic Airport 116,A115,25.446186,-78.62139
117,Synthetic Airport 117,A116,41.34692,-91.609055
118,Synthetic Airport 118,A117,50.21872,0.85523987
119,Synthetic Airport 119,A118,35.32736,-85.37093
120,Synthetic Airport 120,A119,28.560278,-81.444695
121,Synthetic Airport 121,A120,36.618713,-118.511665
122,Synthetic Airport 122,A121,41.08431,-88.326195
123,Synthetic Airport 123,A122,31.720938,-96.733894
124,Synthetic Airport 124,A123,36.600494,-102.64621
125,Synthetic Airport 125,A124,41.2982,-87.86692
126,Synthetic Airport 126,A125,30.845892,-96.45701
127,Synthetic Airport 127,A126,40.053394,-101.659195
128,Synthetic Airport 128,A127,36.930218,-122.74548
129,Synthetic Airport 129,A128,43.071903,-86.98776
130,Synthetic Airport 130,A129,51.22347,-0.14813232
131,Synthetic Airport 131,A130,34.692123,-115.89213
132,Synthetic Airport 132,A131,38.66975,-124.10407
133,Synthetic Airport 133,A132,35.70395,-73.12025
134,Synthetic Airport 134,A133,38.48713,-71.51513
135,Synthetic Airport 135,A134,51.811577,0.29556274
136,Synthetic Airport 136,A135,39.71446,-103.237404
137,Synthetic Airport 137,A136,26.034733,-80.27497
138,Synthetic Airport 138,A137,32.817253,-117.08124
139,Synthetic Airport 139,A138,38.888123,-122.389305
140,Synthetic Airport 140,A139,32.586487,-82.434784
141,Synthetic Airport 141,A140,41.31906,-87.7573
142,Synthetic Airport 142,A141,50.054787,-1.1054688
143,Synthetic Airport 143,A142,41.85377,-73.3927
144,Synthetic Airport 144,A143,52.92125,-1.029007
145,Synthetic Airport 145,A144,37.376133,-116.764984
146,Synthetic Airport 146,A145,40.431908,-103.137474
147,Synthetic Airport 147,A146,21.562817,-79.67315
148,Synthetic Airport 148,A147,41.607414,-104.8964
149,Synthetic Airport 149,A148,21.719578,-78.32605
150,Synthetic Airport 150,A149,32.311733,-85.12861
