airport_id,name,iata,lat,lon
1,Synthetic Airport 1,A000,34.509407,-121.649895
2,Synthetic Airport 2,A001,44.220432,-70.64883
3,Synthetic Airport 3,A002,30.591745,-83.71931
4,Synthetic Airport 4,A003,34.899105,-117.5417
5,Synthetic Airport 5,A004,38.70855,-121.633286
6,Synthetic Airport 6,A005,48.569984,-1.9549255
7,Synthetic Airport 7,A006,34.542152,-117.322464
8,Synthetic Airport 8,A007,39.615643,-122.79569
9,Synthetic Airport 9,A008,52.40515,-2.0777283
10,Synthetic Airport 10,A009,34.162735,-84.50479
11,Synthetic Airport 11,A010,43.872395,-88.36188
12,Synthetic Airport 12,A011,40.963108,-72.27114
13,Synthetic Airport 13,A012,26.46875,-80.37268
14,Synthetic Airport 14,A013,32.646378,-98.09918
15,Synthetic Airport 15,A014,38.88491,-119.46706
16,Synthetic Airport 16,A015,37.97333,-102.69692
17,Synthetic Airport 17,A016,27.379427,-77.74754
18,Synthetic Airport 18,A017,39.630695,-72.56277
19,Synthetic Airport 19,A018,37.67479,-104.8931
20,Synthetic Airport 20,A019,34.3712,-85.265884
21,Synthetic Airport 21,A020,54.85591,-1.0129852
22,Synthetic Airport 22,A021,39.544655,-120.48362
23,Synthetic Airport 23,A022,32.6094,-84.20389
24,Synthetic Airport 24,A023,42.03742,-76.74378
25,Synthetic Airport 25,A024,41.065784,-87.985466
26,Synthetic Airport 26,A025,33.392662,-87.2599
27,Synthetic Airport 27,A026,33.078857,-96.708565
28,Synthetic Airport 28,A027,35.22166,-107.08134
29,Synthetic Airport 29,A028,40.239326,-107.20157
30,Synthetic Airport 30,A029,35.56208,-122.14184
31,Synthetic Airport 31,A030,39.246502,-73.934525
32,Synthetic Airport 32,A031,29.95102,-100.36382
33,Synthetic Airport 33,A032,30.908485,-116.912056
34,Synthetic Airport 34,A033,37.96957,-100.3475
35,Synthetic Airport 35,A034,43.625397,-90.870056
36,Synthetic Airport 36,A035,40.953384,-118.739296
37,Synthetic Airport 37,A036,25.745491,-81.66258
38,Synthetic Airport 38,A037,39.804882,-123.36718
39,Synthetic Airport 39,A038,50.94204,-0.81207275
40,Synthetic Airport 40,A039,29.075853,-99.930855
41,Synthetic Airport 41,A040,34.241432,-115.81025
42,Synthetic Airport 42,A041,38.512596,-121.39361
43,Synthetic Airport 43,A042,41.116966,-89.41021
44,Synthetic Airport 44,A043,41.24575,-74.33225
45,Synthetic Airport 45,A044,52.615112,-3.4870148
46,Synthetic Airport 46,A045,24.069086,-80.98252
47,Synthetic Airport 47,A046,39.020535,-86.034874
48,Synthetic Airport 48,A047,33.499092,-121.83908
49,Synthetic Airport 49,A048,37.199177,-123.25148
50,Synthetic Airport 50,A049,50.764675,-0.16072083
51,Synthetic Airport 51,A050,42.615795,-71.68162
52,Synthetic Airport 52,A051,29.247078,-77.58834
53,Synthetic Airport 53,A052,33.108307,-119.323006
54,Synthetic Airport 54,A053,35.339375,-119.889114
55,Synthetic Airport 55,A054,41.73796,-103.772896
56,Synthetic Airport 56,A055,35.067013,-85.154205
57,Synthetic Airport 57,A056,34.994774,-97.66034
58,Synthetic Airport 58,A057,41.195713,-85.74693
59,Synthetic Airport 59,A058,35.421215,-115.02902
60,Synthetic Airport 60,A059,41.670265,-121.84726
61,Synthetic Airport 61,A060,35.54893,-118.79293
62,Synthetic Airport 62,A061,38.61631,-103.53117
63,Synthetic Airport 63,A062,41.856724,-77.55313
64,Synthetic Airport 64,A063,40.14606,-122.4155
65,Synthetic Airport 65,A064,48.18817,-124.429955
66,Synthetic Airport 66,A065,36.4945,-117.60014
67,Synthetic Airport 67,A066,37.027763,-116.9681
68,Synthetic Airport 68,A067,31.141167,-84.14496
69,Synthetic Airport 69,A068,40.86295,-105.06243
70,Synthetic Airport 70,A069,33.90925,-123.438416
71,Synthetic Airport 71,A070,37.468765,-103.24809
72,Synthetic Airport 72,A071,40.0602,-119.12026
73,Synthetic Airport 73,A072,34.637375,-119.86614
74,Synthetic Airport 74,A073,31.608004,-117.041695
75,Synthetic Airport 75,A074,34.103256,-95.595215
76,Synthetic Airport 76,A075,46.586998,-125.40505
77,Synthetic Airport 77,A076,36.835724,-71.90662
78,Synthetic Airport 78,A077,38.478287,-101.964134
79,Synthetic Airport 79,A078,33.426903,-96.583336
80,Synthetic Airport 80,A079,43.245605,-88.03367
81,Synthetic Airport 81,A080,33.23093,-95.46437
82,Synthetic Airport 82,A081,51.56033,-3.5358124
83,Synthetic Airport 83,A082,52.40998,-0.26774597
84,Synthetic Airport 84,A083,41.55225,-85.79862
85,Synthetic Airport 85,A084,42.99521,-76.26297
86,Synthetic Airport 86,A085,42.271484,-85.92216
87,Synthetic Airport 87,A086,48.038044,-123.145256
88,Synthetic Airport 88,A087,35.023197,-122.57015
89,Synthetic Airport 89,A088,31.827263,-118.619995
90,Synthetic Airport 90,A089,40.555748,-89.8511
91,Synthetic Airport 91,A090,35.95696,-96.40178
92,Synthetic Airport 92,A091,40.526714,-107.01798
93,Synthetic Airport 93,A092,46.884968,-120.208244
94,Synthetic Airport 94,A093,34.32367,-85.90536
95,Synthetic Airport 95,A094,24.832655,-79.57429
96,Synthetic Airport 96,A095,26.353033,-81.47496
97,Synthetic Airport 97,A096,38.524357,-105.31951
98,Synthetic Airport 98,A097,52.022038,1.9292145
99,Synthetic Airport 99,A098,34.465897,-121.94844
100,Synthetic Airport 100,A099,36.30254,-85.21776
101,Synthetic Airport 101,A100,36.595383,-124.88201
102,Synthetic Airport 102,A101,37.478817,-71.4582
103,Synthetic Airport 103,A102,39.408413,-103.20808
104,Synthetic Airport 104,A103,39.114105,-105.32677
105,Synthetic Airport 105,A104,47.754997,-121.822174
106,Synthetic Airport 106,A105,31.6511,-120.46766
107,Synthetic Airport 107,A106,42.76913,-89.937
108,Synthetic Airport 108,A107,44.868435,-124.03137
109,Synthetic Airport 109,A108,48.912666,0.25254822
110,Synthetic Airport 110,A109,38.29673,-121.78731
111,Synthetic Airport 111,A110,32.278362,-98.53091
112,Synthetic Airport 112,A111,42.359417,-86.431755
113,Synthetic Airport 113,A112,30.317982,-116.83911
114,Synthetic Airport 114,A113,37.55408,-104.32788
