airport_id,name,iata,lat,lon
1,Synthetic Airport 1,A000,36.379875,-107.34167
2,Synthetic Airport 2,A001,40.82985,-121.373375
3,Synthetic Airport 3,A002,31.846558,-85.23273
4,Synthetic Airport 4,A003,41.74297,-88.191635
5,Synthetic Airport 5,A004,32.768696,-97.303215
6,Synthetic Airport 6,A005,40.669754,-87.825966
7,Synthetic Airport 7,A006,46.430984,-84.72642
8,Synthetic Airport 8,A007,33.830532,-83.670815
9,Synthetic Airport 9,A008,44.808052,-125.99832
10,Synthetic Airport 10,A009,35.234722,-115.914764
11,Synthetic Airport 11,A010,34.324604,-96.86501
12,Synthetic Airport 12,A011,31.345736,-84.16464
13,Synthetic Airport 13,A012,35.012825,-122.06182
14,Synthetic Airport 14,A013,51.607914,0.34519958
15,Synthetic Airport 15,A014,41.49677,-105.67163
16,Synthetic Airport 16,A015,35.365993,-116.49726
17,Synthetic Airport 17,A016,33.623817,-83.51524
18,Synthetic Airport 18,A017,32.824135,-82.772255
19,Synthetic Airport 19,A018,35.762344,-119.1546
20,Synthetic Airport 20,A019,38.2477,-126.0377
21,Synthetic Airport 21,A020,34.642746,-120.441414
22,Synthetic Airport 22,A021,39.551563,-72.9374
23,Synthetic Airport 23,A022,32.674076,-85.088936
24,Synthetic Airport 24,A023,40.116993,-74.89223
25,Synthetic Airport 25,A024,56.038586,-2.225525
26,Synthetic Airport 26,A025,39.101524,-108.19877
27,Synthetic Airport 27,A026,42.928875,-90.26171
28,Synthetic Airport 28,A027,40.931965,-122.519226
29,Synthetic Airport 29,A028,42.981506,-84.68838
30,Synthetic Airport 30,A029,40.719852,-103.767365
31,Synthetic Airport 31,A030,44.570118,-84.69775
32,Synthetic Airport 32,A031,51.864624,-2.4739532
33,Synthetic Airport 33,A032,34.012665,-81.91433
34,Synthetic Airport 34,A033,34.277275,-97.87257
35,Synthetic Airport 35,A034,26.620054,-77.35435
36,Synthetic Airport 36,A035,24.435184,-77.830215
37,Synthetic Airport 37,A036,38.309517,-73.707375
38,Synthetic Airport 38,A037,32.673054,-96.7713
39,Synthetic Airport 39,A038,36.436726,-81.99283
40,Synthetic Airport 40,A039,40.18847,-75.36963
41,Synthetic Airport 41,A040,28.09276,-84.61282
42,Synthetic Airport 42,A041,34.4659,-82.79384
43,Synthetic Airport 43,A042,37.003506,-118.02075
44,Synthetic Airport 44,A043,46.203213,-4.2466736
45,Synthetic Airport 45,A044,34.385868,-117.98921
46,Synthetic Airport 46,A045,41.42031,-90.271614
47,Synthetic Airport 47,A046,34.42026,-122.95904
48,Synthetic Airport 48,A047,43.003212,-89.90735
49,Synthetic Airport 49,A048,33.589855,-82.67786
50,Synthetic Airport 50,A049,34.39081,-85.51807
51,Synthetic Airport 51,A050,46.241367,-122.694496
52,Synthetic Airport 52,A051,41.045345,-75.94564
53,Synthetic Airport 53,A052,38.909634,-103.20792
54,Synthetic Airport 54,A053,44.104095,-88.92705
55,Synthetic Airport 55,A054,33.88935,-85.18445
56,Synthetic Airport 56,A055,37.83625,-73.9293
57,Synthetic Airport 57,A056,34.37023,-121.31203
58,Synthetic Airport 58,A057,33.03508,-97.081985
59,Synthetic Airport 59,A058,33.534714,-121.63229
60,Synthetic Airport 60,A059,30.200474,-97.4765
61,Synthetic Airport 61,A060,36.060677,-118.84801
62,Synthetic Airport 62,A061,31.436605,-97.84103
63,Synthetic Airport 63,A062,45.139473,-88.30696
64,Synthetic Airport 64,A063,24.476013,-81.63585
65,Synthetic Airport 65,A064,39.92105,-103.65217
66,Synthetic Airport 66,A065,41.884575,-87.91414
67,Synthetic Airport 67,A066,33.94305,-85.3707
68,Synthetic Airport 68,A067,45.92813,-74.23655
69,Synthetic Airport 69,A068,31.903223,-98.39442
70,Synthetic Airport 70,A069,41.760216,-122.63401
71,Synthetic Airport 71,A070,41.888218,-74.40484
72,Synthetic Airport 72,A071,38.466084,-108.27696
73,Synthetic Airport 73,A072,36.15182,-81.13261
74,Synthetic Airport 74,A073,27.477549,-81.17696
75,Synthetic Airport 75,A074,49.359074,-123.65168
